"source_id","target_id"
"10448322","1174332248"
"14363167","1125890246"
"14363167","1126944366"
"14363167","1127500874"
"14363167","1127587958"
"14363167","1127844894"
"14363167","1127847366"
"14363167","1127891892"
"14363167","1127911933"
"14363167","1128187680"
"14363167","1128223321"
"14363167","1130157979"
"14363167","1130409716"
"14363167","1130458686"
"14363167","1174341054"
"14363167","1174450668"
"14363167","1174600752"
"14363167","1174603392"
"14363167","1174682425"
"14363167","1174918676"
"14363167","1174926474"
"14363167","1174980182"
"14363167","1175006178"
"14363167","1175036250"
"14363167","1175670450"
"15256692","1175686850"
"16454410","1174680708"
"17680840","1176037879"
"17715247","1174349246"
"17715247","1174824824"
"17715247","1175035327"
"18172763","1174510238"
"18326115","1174789676"
"18879847","1129546351"
"18893326","1130335195"
"19684844","1174699399"
"20112996","1127771377"
"20140706","1128187680"
"20140706","1129905792"
"20140706","1174959522"
"20518721","1175741276"
"21970000","1176044797"
"23092382","1127373948"
"23092382","1174361588"
"23818747","1129923780"
"24648559","1130458686"
"24648559","1174331114"
"24964422","1176141625"
"29383940","1176078956"
"29451727","1175672016"
"29451727","1175810197"
"30532935","1174760396"
"30532935","1176039984"
"30573722","1127581338"
"30573722","1129040058"
"30573722","1130216966"
"30573722","1174707146"
"30573722","1174713944"
"30573722","1175627468"
"30573722","1175643704"
"30573722","1175711664"
"30573722","1175797100"
"30573722","1175898612"
"30573722","1176279901"
"30573722","1176363709"
"31298618","1176119413"
"32746096","1120176186"
"32746096","1124512352"
"32746096","1124711090"
"32746096","1126034406"
"32746096","1126130328"
"32746096","1126944366"
"32746096","1126962823"
"32746096","1127036438"
"32746096","1127042088"
"32746096","1127064612"
"32746096","1127064944"
"32746096","1127094674"
"32746096","1127150011"
"32746096","1127151044"
"32746096","1127324448"
"32746096","1127332626"
"32746096","1127492659"
"32746096","1127789000"
"32746096","1127833051"
"32746096","1128100808"
"32746096","1128398868"
"32746096","1128511538"
"32746096","1128518971"
"32746096","1129288938"
"32746096","1129401444"
"32746096","1129950846"
"32746096","1130415098"
"32746096","1130539062"
"32746096","1174318656"
"32746096","1174321254"
"32746096","1174330140"
"32746096","1174330976"
"32746096","1174332702"
"32746096","1174337233"
"32746096","1174341847"
"32746096","1174342740"
"32746096","1174346100"
"32746096","1174361588"
"32746096","1174367996"
"32746096","1174396562"
"32746096","1174398458"
"32746096","1174400497"
"32746096","1174413920"
"32746096","1174414464"
"32746096","1174417388"
"32746096","1174420830"
"32746096","1174431032"
"32746096","1174434985"
"32746096","1174436491"
"32746096","1174437590"
"32746096","1174438993"
"32746096","1174450668"
"32746096","1174471358"
"32746096","1174540080"
"32746096","1174553017"
"32746096","1174577719"
"32746096","1174643364"
"32746096","1174648291"
"32746096","1174648296"
"32746096","1174652005"
"32746096","1174660242"
"32746096","1174662523"
"32746096","1174665463"
"32746096","1174679113"
"32746096","1174679592"
"32746096","1174679700"
"32746096","1174688455"
"32746096","1174734559"
"32746096","1174739790"
"32746096","1174740535"
"32746096","1174744404"
"32746096","1174773870"
"32746096","1174775082"
"32746096","1174780674"
"32746096","1174800103"
"32746096","1174816452"
"32746096","1174819256"
"32746096","1174826773"
"32746096","1174832875"
"32746096","1174842428"
"32746096","1174847785"
"32746096","1174848200"
"32746096","1174851200"
"32746096","1174851499"
"32746096","1174865594"
"32746096","1174873122"
"32746096","1174889395"
"32746096","1174889473"
"32746096","1174900471"
"32746096","1174915280"
"32746096","1174925106"
"32746096","1174948008"
"32746096","1174950420"
"32746096","1174959522"
"32746096","1174970576"
"32746096","1174991155"
"32746096","1174993226"
"32746096","1174994587"
"32746096","1174998998"
"32746096","1175002777"
"32746096","1175003000"
"32746096","1175011722"
"32746096","1175021929"
"32746096","1175030514"
"32746096","1175587045"
"32746096","1175597359"
"32746096","1175602278"
"32746096","1175627468"
"32746096","1175633166"
"32746096","1175656208"
"32746096","1175671908"
"32746096","1175681424"
"32746096","1175693322"
"32746096","1175700618"
"32746096","1175709380"
"32746096","1175724174"
"32746096","1175731862"
"32746096","1175737790"
"32746096","1175754096"
"32746096","1175791177"
"32746096","1175810197"
"32746096","1175820103"
"32746096","1175835961"
"32746096","1175848021"
"32746096","1175850661"
"32746096","1175871524"
"32746096","1175874906"
"32746096","1175897185"
"32746096","1175897192"
"32746096","1175918527"
"32746096","1175960761"
"32746096","1175961673"
"32746096","1175968620"
"32746096","1175979866"
"32746096","1175992374"
"32746096","1175995525"
"32746096","1176026473"
"32746096","1176044797"
"32746096","1176069402"
"32746096","1176105391"
"32746096","1176120306"
"32746096","1176122473"
"32746096","1176131065"
"32746096","1176144564"
"32746096","1176150378"
"32746096","1176156234"
"32746096","1176169747"
"32746096","1176173497"
"32746096","1176175699"
"32746096","1176186649"
"32746096","1176187844"
"32746096","1176188922"
"32746096","1176206504"
"32746096","1176214640"
"32746096","1176215258"
"32746096","1176249991"
"32746096","1176270474"
"32746096","1176294272"
"32746096","1176298465"
"32746096","1176308636"
"32746096","1176335570"
"32746096","1176337327"
"32746096","1176363709"
"32746096","1176365454"
"32746096","1176368023"
"32746096","1176394070"
"32746096","1176419695"
"33450675","1174357490"
"35531079","1127590879"
"35531079","1174909136"
"36830671","1126950427"
"36830671","1127015257"
"36830671","1127389794"
"36830671","1129950846"
"36830671","1174361588"
"36830671","1174412929"
"36830671","1174433286"
"36830671","1174550876"
"36830671","1174631851"
"36830671","1174676743"
"36830671","1174738568"
"36830671","1176045456"
"36830671","1176175699"
"36830671","1176324859"
"38817415","1127892150"
"40859598","1126097768"
"40859598","1126958802"
"40859598","1127389794"
"40859598","1127510060"
"40859598","1127575758"
"40859598","1127587958"
"40859598","1127646002"
"40859598","1127688234"
"40859598","1127809698"
"40859598","1127816366"
"40859598","1127838836"
"40859598","1127841853"
"40859598","1127880368"
"40859598","1127928967"
"40859598","1127946307"
"40859598","1127956224"
"40859598","1128012338"
"40859598","1130288748"
"41042248","1124249136"
"41042248","1124295318"
"41042248","1124542038"
"41042248","1124807293"
"41042248","1125395220"
"41042248","1125604190"
"41042248","1126853088"
"41042248","1126864016"
"41042248","1126950427"
"41042248","1126958802"
"41042248","1126969171"
"41042248","1126978626"
"41042248","1127010846"
"41042248","1127012520"
"41042248","1127013050"
"41042248","1127026316"
"41042248","1127056663"
"41042248","1127067181"
"41042248","1127114233"
"41042248","1127165334"
"41042248","1127260830"
"41042248","1127292505"
"41042248","1127295116"
"41042248","1127302868"
"41042248","1127303257"
"41042248","1127305652"
"41042248","1127389794"
"41042248","1127391530"
"41042248","1127412650"
"41042248","1127457121"
"41042248","1127478864"
"41042248","1127500874"
"41042248","1127536843"
"41042248","1127757781"
"41042248","1127771377"
"41042248","1127809698"
"41042248","1127827542"
"41042248","1127833470"
"41042248","1127846953"
"41042248","1127849112"
"41042248","1127910840"
"41042248","1127914004"
"41042248","1127942606"
"41042248","1127946307"
"41042248","1128246877"
"41042248","1128251834"
"41042248","1128269808"
"41042248","1128284804"
"41042248","1128486390"
"41042248","1128487490"
